TPIN,LOCATION,TAX TYPE,Transaction ID,Period From,Period To,Payment Method,Payment Amount,Payment Date
200466,Lusaka,Withholding Tax,475520218308,01/02/2017,28/02/2017,CASH,4230,01/03/2017
200794,kabwe,Turnover Tax,475520137392,01/01/2017,31/01/2017,CASH,36,21/02/2017
200433,Kitwe,Value Added Tax,475520138024,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,6987.46,21/02/2017
200327,Ndola,Employment Tax (Pay as You Earn),475520138604,01/10/2014,31/10/2014,COMPANY LOCAL CHEQUE,8650,21/02/2017
200327,Ndola,Employment Tax (Pay as You Earn),475520138604,01/11/2014,30/11/2014,COMPANY LOCAL CHEQUE,6350,21/02/2017
200533,Ndola,Presumptive Tax,475520140452,01/01/2017,31/12/2017,CASH,300,21/02/2017
200776,kabwe,Turnover Tax,475520147106,01/11/2016,30/11/2016,CASH,140.05,22/02/2017
200289,Ndola,Withholding Tax,475520213052,01/02/2017,28/02/2017,CASH,90,01/03/2017
200289,Ndola,Withholding Tax,475520213052,01/03/2017,31/03/2017,CASH,90,01/03/2017
200296,Lusaka,Turnover Tax,475520213177,01/02/2017,28/02/2017,CASH,19.5,01/03/2017
200539,Lusaka,Turnover Tax,475520213534,01/02/2017,28/02/2017,CASH,105,01/03/2017
200053,kabwe,Turnover Tax,475520213591,01/01/2015,31/01/2015,CASH,1000,01/03/2017
200362,Ndola,Value Added Tax,475520214119,01/01/2016,31/01/2016,CASH,150,01/03/2017
200438,Ndola,Turnover Tax,475520215305,01/01/2017,31/01/2017,CASH,242.9,01/03/2017
200328,Lusaka,Turnover Tax,475520215605,01/02/2017,28/02/2017,CASH,288,01/03/2017
200363,Ndola,Withholding Tax,475520215740,01/01/2017,31/01/2017,CASH,120,01/03/2017
200658,Lusaka,Turnover Tax,475520215833,01/02/2017,28/02/2017,CASH,339,01/03/2017
200213,Lusaka,Withholding Tax,475520216030,01/02/2017,28/02/2017,CASH,1607,01/03/2017
200754,Lusaka,Property Transfer Tax,475520216066,01/03/2017,31/03/2017,CASH,5000,01/03/2017
200073,Lusaka,Turnover Tax,475520216076,01/02/2017,28/02/2017,CASH,270.75,01/03/2017
200059,Ndola,Withholding Tax,475520224988,01/02/2017,28/02/2017,CASH,100,02/03/2017
200227,Lusaka,Turnover Tax,475520225277,01/02/2017,28/02/2017,CASH,236.94,02/03/2017
200092,Lusaka,Turnover Tax,475520225769,01/01/2017,31/01/2017,CASH,481,02/03/2017
200779,Lusaka,Turnover Tax,475520225862,01/02/2017,28/02/2017,CASH,277.5,02/03/2017
200638,Ndola,Withholding Tax,475520226075,01/02/2017,28/02/2017,CASH,50,02/03/2017
200668,Lusaka,Turnover Tax,475520236503,01/02/2017,28/02/2017,CASH,315.3,02/03/2017
200668,Lusaka,Withholding Tax,475520236503,01/02/2017,28/02/2017,CASH,500,02/03/2017
200536,Lusaka,Turnover Tax,475520237684,01/02/2017,28/02/2017,CASH,350,02/03/2017
200430,Lusaka,Turnover Tax,475520237994,01/02/2017,28/02/2017,CASH,700,02/03/2017
200550,Lusaka,Turnover Tax,475520238093,01/04/2015,30/04/2015,CASH,200,02/03/2017
200794,Lusaka,Turnover Tax,475520267400,01/02/2017,28/02/2017,CASH,100,03/03/2017
200284,kabwe,Turnover Tax,475519905669,01/01/2017,31/01/2017,CASH,512.35,10/02/2017
200695,kabwe,Turnover Tax,475519906275,01/10/2016,31/10/2016,CASH,1,10/02/2017
200374,Kitwe,Turnover Tax,475519906410,01/01/2017,31/01/2017,CASH,90,10/02/2017
200288,kabwe,Turnover Tax,475519906596,01/02/2016,29/02/2016,CASH,200,10/02/2017
200471,chipata,Turnover Tax,475519906788,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,2600,10/02/2017
200014,Ndola,Turnover Tax,475519911008,01/01/2017,31/01/2017,CASH,36,10/02/2017
200014,Ndola,Withholding Tax,475519911008,01/01/2017,31/01/2017,CASH,50,10/02/2017
200705,Lusaka,Turnover Tax,475519911386,01/11/2016,30/11/2016,CASH,702.3,10/02/2017
200705,Lusaka,Turnover Tax,475519911386,01/12/2016,31/12/2016,CASH,50.7,10/02/2017
200705,Lusaka,Turnover Tax,475519911386,01/01/2017,31/01/2017,CASH,443.6,10/02/2017
200220,Lusaka,Withholding Tax,475519911717,01/12/2016,31/12/2016,CASH,255,10/02/2017
200586,choma,Turnover Tax,475519911935,01/01/2017,31/01/2017,CASH,135,10/02/2017
200427,Lusaka,Withholding Tax,475519912028,01/12/2016,31/12/2016,CASH,255,10/02/2017
200097,Lusaka,Withholding Tax,475519912220,01/01/2017,31/01/2017,CASH,765,10/02/2017
200066,Livingstone,Turnover Tax,475519976597,01/01/2017,31/01/2017,CASH,502,13/02/2017
200361,Mongu Province,Turnover Tax,475519976654,01/01/2017,31/01/2017,CASH,0.45,13/02/2017
200172,Lusaka,Turnover Tax,475519977410,01/01/2017,31/01/2017,CASH,650,13/02/2017
200060,Lusaka,Turnover Tax,475519980423,01/01/2017,31/01/2017,CASH,30,13/02/2017
200059,choma,Turnover Tax,475520013578,01/01/2017,31/01/2017,CASH,250,14/02/2017
200618,Chingola,Turnover Tax,475520018813,01/01/2017,31/01/2017,CASH,99,14/02/2017
200786,Lusaka,Turnover Tax,475520032928,01/01/2017,31/01/2017,CASH,35,15/02/2017
200466,Lusaka,Employment Tax (Pay as You Earn),475520115899,01/01/2017,31/01/2017,electronic transfer,515726.1,16/02/2017
200612,mongu,Value Added Tax,475520116173,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,349.64,20/02/2017
200653,Lusaka,Withholding Tax,475520118281,01/10/2016,31/10/2016,CASH,100,20/02/2017
200653,Lusaka,Withholding Tax,475520118431,01/10/2016,31/10/2016,CASH,165,20/02/2017
200466,Lusaka,Employment Tax (Pay as You Earn),475520122314,01/12/2016,31/12/2016,COMPANY LOCAL CHEQUE,441.91,20/02/2017
200466,Lusaka,Employment Tax (Pay as You Earn),475520122749,01/12/2016,31/12/2016,COMPANY LOCAL CHEQUE,15579.03,20/02/2017
200077,Lusaka,Turnover Tax,475520126384,01/01/2017,31/01/2017,CASH,441.55,20/02/2017
200808,Ndola,Turnover Tax,475520126451,01/02/2017,28/02/2017,CASH,451,20/02/2017
200502,Lusaka,Turnover Tax,475520141628,01/07/2016,31/07/2016,CASH,450,21/02/2017
200478,Lusaka,Value Added Tax,475520142534,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,195.89,21/02/2017
200352,Lusaka,Income Tax,475520151368,01/01/2017,31/03/2017,CASH,2520,22/02/2017
200472,Muchinga,Employment Tax (Pay as You Earn),475520153522,01/01/2017,31/01/2017,COMPANY COUNTRY CHEQUE,5293.93,22/02/2017
200556,choma,Turnover Tax,475520205513,01/02/2017,28/02/2017,CASH,16.8,01/03/2017
200042,Lusaka,Turnover Tax,475520205627,01/02/2017,28/02/2017,CASH,282.3,01/03/2017
200160,Lusaka,Withholding Tax,475520216957,01/02/2017,28/02/2017,CASH,800,01/03/2017
200328,Lusaka,Withholding Tax,475520217153,01/02/2017,28/02/2017,CASH,830.1,01/03/2017
200165,Lusaka,Presumptive Tax,475520217345,01/10/2017,31/12/2017,CASH,6.6,01/03/2017
200165,Lusaka,Presumptive Tax,475520217345,01/10/2016,31/12/2016,CASH,300.3,01/03/2017
200502,Lusaka,Withholding Tax,475520218722,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,400,01/03/2017
200196,Lusaka,Withholding Tax,475520218826,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,350,01/03/2017
200576,Lusaka,Turnover Tax,475520219535,01/02/2017,28/02/2017,electronic transfer,11278.17,28/02/2017
200700,Chingola,Withholding Tax,475520219571,01/02/2017,28/02/2017,CASH,300,01/03/2017
200677,Ndola,Withholding Tax,475520224496,01/02/2017,28/02/2017,CASH,100,02/03/2017
200653,Lusaka,Withholding Tax,475520118099,01/10/2016,31/10/2016,CASH,135,20/02/2017
200653,Lusaka,Withholding Tax,475520118374,01/10/2016,31/10/2016,CASH,135,20/02/2017
200466,Lusaka,Employment Tax (Pay as You Earn),475520127254,01/01/2017,31/01/2017,electronic transfer,1632591.92,17/02/2017
200466,Lusaka,Employment Tax (Pay as You Earn),475520127792,01/01/2016,31/01/2016,COMPANY LOCAL CHEQUE,15565.01,20/02/2017
200145,Livingstone,Turnover Tax,475519629162,01/06/2016,30/06/2016,CASH,45,01/02/2017
200129,Lusaka,Turnover Tax,475520203313,01/02/2017,28/02/2017,CASH,36,01/03/2017
200493,Lusaka,Turnover Tax,475520205777,01/02/2017,28/02/2017,CASH,645,01/03/2017
200771,Lusaka,Withholding Tax,475520206280,01/03/2017,31/03/2017,CASH,900,01/03/2017
200771,Lusaka,Withholding Tax,475520206280,01/04/2017,30/04/2017,CASH,900,01/03/2017
200771,Lusaka,Withholding Tax,475520206280,01/05/2017,31/05/2017,CASH,900,01/03/2017
200006,chipata,Turnover Tax,475520340906,01/02/2017,28/02/2017,CASH,488.65,07/03/2017
200008,Ndola,Turnover Tax,475520340917,01/02/2017,28/02/2017,CASH,1421,07/03/2017
200008,Ndola,Employment Tax (Pay as You Earn),475520340917,01/02/2017,28/02/2017,CASH,50,07/03/2017
200008,Ndola,Withholding Tax,475520340917,01/02/2017,28/02/2017,CASH,50,07/03/2017
200729,Ndola,Turnover Tax,475520341206,01/02/2017,28/02/2017,CASH,1601,07/03/2017
200786,mansa Province,Turnover Tax,475520352354,01/02/2017,28/02/2017,CASH,575,07/03/2017
200371,Lusaka,Turnover Tax,475520352411,01/02/2017,28/02/2017,CASH,808.95,07/03/2017
200499,Mongu Province,Turnover Tax,475520352639,01/02/2017,28/02/2017,CASH,36,07/03/2017
200036,kabwe,Withholding Tax,475520352660,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,111,07/03/2017
200118,Lusaka,Turnover Tax,475520352650,01/02/2017,28/02/2017,CASH,243,07/03/2017
200769,Livingstone,Withholding Tax,475520352939,01/02/2017,28/02/2017,CASH,100,07/03/2017
200618,Lusaka,Turnover Tax,475520352960,01/02/2017,28/02/2017,CASH,401,07/03/2017
200103,Mongu Province,Turnover Tax,475520353121,01/02/2017,28/02/2017,CASH,511,07/03/2017
200282,chipata,Turnover Tax,475520353142,01/02/2017,28/02/2017,CASH,30,07/03/2017
200795,Lusaka,Employment Tax (Pay as You Earn),475520353167,01/02/2017,28/02/2017,CASH,485,07/03/2017
200777,Lusaka,Turnover Tax,475520353178,01/01/2017,31/01/2017,CASH,300,07/03/2017
200434,Livingstone,Withholding Tax,475520353224,01/02/2017,28/02/2017,CASH,746.3,07/03/2017
200535,Kitwe,Turnover Tax,475520353271,01/02/2017,28/02/2017,CASH,200,07/03/2017
200539,Kitwe,Turnover Tax,475519944918,01/01/2017,31/01/2017,CASH,700,13/02/2017
200527,Lusaka,Presumptive Tax,475519945157,01/01/2017,31/03/2017,CASH,293.7,13/02/2017
200527,Lusaka,Presumptive Tax,475519945157,01/04/2017,30/06/2017,CASH,297,13/02/2017
200527,Lusaka,Presumptive Tax,475519945157,01/07/2017,30/09/2017,CASH,297,13/02/2017
200759,kabwe,Turnover Tax,475519945628,01/01/2017,31/01/2017,CASH,33.9,13/02/2017
200121,Ndola,Turnover Tax,475519946502,01/01/2017,31/01/2017,CASH,700,13/02/2017
200480,Lusaka,Turnover Tax,475519946523,01/01/2017,31/01/2017,CASH,234,13/02/2017
200601,Ndola,Turnover Tax,475519946762,01/01/2017,31/01/2017,CASH,451,13/02/2017
200084,Ndola,Turnover Tax,475519948538,01/01/2017,31/01/2017,CASH,25.65,13/02/2017
200638,kabwe,Turnover Tax,475519948791,01/01/2017,31/01/2017,CASH,99,13/02/2017
200183,Livingstone,Turnover Tax,475519948931,01/01/2017,31/01/2017,CASH,20,13/02/2017
200401,Lusaka,Withholding Tax,475519949087,01/01/2017,31/01/2017,electronic transfer,3333.33,08/02/2017
200717,Ndola,Turnover Tax,475519949433,01/01/2017,31/01/2017,CASH,200,13/02/2017
200573,mongu,Turnover Tax,475519949511,01/01/2017,31/01/2017,CASH,225,13/02/2017
200758,chipata,Withholding Tax,475519949558,01/01/2017,31/01/2017,CASH,450,13/02/2017
200758,chipata,Withholding Tax,475519949558,01/02/2017,28/02/2017,CASH,450,13/02/2017
200736,Mongu Province,Turnover Tax,475519949894,01/01/2017,31/01/2017,CASH,228,13/02/2017
200443,Ndola,Turnover Tax,475519950930,01/01/2017,31/01/2017,CASH,1301,13/02/2017
200138,Ndola,Turnover Tax,475519951437,01/01/2017,31/01/2017,CASH,250,13/02/2017
200689,Lusaka,Turnover Tax,475519952043,01/01/2017,31/01/2017,CASH,1091,13/02/2017
200188,chipata,Withholding Tax,475519955082,01/01/2017,31/01/2017,CASH,30,13/02/2017
200751,Livingstone,Turnover Tax,475519955295,01/01/2017,31/01/2017,CASH,249,13/02/2017
200759,Chingola,Withholding Tax,475519956729,01/01/2017,31/01/2017,CASH,80,13/02/2017
200039,Livingstone,Turnover Tax,475519957806,01/01/2017,31/01/2017,CASH,1109,13/02/2017
200355,Lusaka,Withholding Tax,475519958003,01/01/2017,31/01/2017,CASH,300,13/02/2017
200467,Kitwe,Employment Tax (Pay as You Earn),475519976685,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,2440,13/02/2017
200493,chipata,Turnover Tax,475519984628,01/01/2017,31/01/2017,CASH,249,14/02/2017
200411,Lusaka,Turnover Tax,475519985327,01/01/2017,31/01/2017,CASH,400,14/02/2017
200672,Lusaka,Turnover Tax,475520102928,01/01/2017,31/01/2017,CASH,905,17/02/2017
200102,Muchinga,Turnover Tax,475520360292,01/02/2017,28/02/2017,CASH,683,02/03/2017
200341,kabwe,Turnover Tax,475520360339,01/10/2013,31/10/2013,electronic transfer,514.61,28/02/2017
200411,Ndola,Turnover Tax,475520360396,01/02/2017,28/02/2017,CASH,230,07/03/2017
200037,chipata,Turnover Tax,475520209236,01/02/2017,28/02/2017,CASH,1341.5,01/03/2017
200761,Kitwe,Presumptive Tax,475520139795,01/10/2016,31/12/2016,CASH,140,21/02/2017
200642,Mongu Province,Presumptive Tax,475520147292,01/01/2017,31/03/2017,CASH,293.7,22/02/2017
200152,Lusaka,Turnover Tax,475520204907,01/02/2017,28/02/2017,CASH,16.5,01/03/2017
200042,Lusaka,Turnover Tax,475520293383,01/02/2017,28/02/2017,CASH,616.25,06/03/2017
200180,Ndola,Turnover Tax,475520293419,01/01/2017,31/01/2017,CASH,30,06/03/2017
200672,Ndola,Turnover Tax,475520293719,01/09/2016,30/09/2016,CASH,1500,06/03/2017
200672,Ndola,Turnover Tax,475520293719,01/02/2017,28/02/2017,CASH,30,06/03/2017
200319,Lusaka,Value Added Tax,475520295174,01/03/2014,31/03/2014,CASH,0.01,06/03/2017
200050,Lusaka,Withholding Tax,475520297520,01/02/2017,28/02/2017,CASH,170.1,06/03/2017
200511,kabwe,Turnover Tax,475520297831,01/02/2017,28/02/2017,CASH,225,06/03/2017
200641,Muchinga,Turnover Tax,475520300523,01/02/2017,28/02/2017,CASH,72,03/03/2017
200754,kabwe,Withholding Tax,475520300994,01/02/2017,28/02/2017,CASH,40,06/03/2017
200184,Lusaka,Turnover Tax,475520301243,01/02/2017,28/02/2017,CASH,30,06/03/2017
200088,kabwe,Withholding Tax,475520325854,01/02/2017,28/02/2017,CASH,434,07/03/2017
200326,Ndola,Value Added Tax,475520326232,01/02/2017,28/02/2017,CASH,1660,07/03/2017
200643,kabwe,Turnover Tax,475520326620,01/02/2017,28/02/2017,CASH,249,07/03/2017
200358,Livingstone,Turnover Tax,475520327904,01/02/2017,28/02/2017,CASH,815,07/03/2017
200384,Kitwe,Turnover Tax,475520328075,01/02/2017,28/02/2017,CASH,10.5,07/03/2017
200404,Kitwe,Withholding Tax,475520328111,01/02/2017,28/02/2017,CASH,300,07/03/2017
200393,Ndola,Employment Tax (Pay as You Earn),475520333051,01/02/2017,28/02/2017,CASH,119,07/03/2017
200393,Ndola,Turnover Tax,475520333429,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,1301,07/03/2017
200466,Lusaka,Withholding Tax,475520308518,01/03/2017,31/03/2017,electronic transfer,2082.74,03/03/2017
200092,chipata,Turnover Tax,475520308979,01/02/2017,28/02/2017,CASH,1220,06/03/2017
200466,Lusaka,Withholding Tax,475520309046,01/03/2017,31/03/2017,electronic transfer,3391.02,03/03/2017
200272,choma,Turnover Tax,475520314571,01/02/2017,28/02/2017,CASH,35,06/03/2017
200216,choma,Turnover Tax,475520314670,01/01/2017,31/01/2017,CASH,15,06/03/2017
200216,choma,Turnover Tax,475520314670,01/02/2017,28/02/2017,CASH,36,06/03/2017
200780,Kasama,Turnover Tax,475520330918,01/02/2017,28/02/2017,CASH,15,07/03/2017
200312,Lusaka,Turnover Tax,475520331798,01/02/2017,28/02/2017,CASH,150,07/03/2017
200658,chipata,Turnover Tax,475520332611,01/04/2016,30/04/2016,CASH,400,07/03/2017
200050,Lusaka,Turnover Tax,475520342019,01/02/2017,28/02/2017,CASH,439,07/03/2017
200106,Lusaka,Turnover Tax,475520344365,01/02/2017,28/02/2017,CASH,674.6,07/03/2017
200672,kabwe,Withholding Tax,475520344458,01/02/2017,28/02/2017,CASH,40,07/03/2017
200624,Lusaka,Presumptive Tax,475520346638,01/10/2016,31/12/2016,CASH,300.3,07/03/2017
200624,Lusaka,Presumptive Tax,475520346638,01/07/2016,30/09/2016,CASH,300.3,07/03/2017
200774,Lusaka,Withholding Tax,475520347119,01/02/2017,28/02/2017,CASH,230,07/03/2017
200429,Lusaka,Turnover Tax,475520347197,01/02/2017,28/02/2017,CASH,540,07/03/2017
200574,mansa Province,Withholding Tax,475520347218,01/02/2017,28/02/2017,CASH,800,07/03/2017
200105,Lusaka,Withholding Tax,475520347275,01/02/2017,28/02/2017,CASH,400,07/03/2017
200431,Kitwe,Turnover Tax,475520347301,01/02/2017,28/02/2017,CASH,249,07/03/2017
200488,Lusaka,Turnover Tax,475520347347,01/02/2017,28/02/2017,CASH,279,07/03/2017
200669,Livingstone,Turnover Tax,475520347860,01/02/2017,28/02/2017,CASH,24,07/03/2017
200683,Ndola,Turnover Tax,475520347932,01/03/2016,31/03/2016,CASH,28.55,07/03/2017
200683,Ndola,Turnover Tax,475520347932,01/04/2016,30/04/2016,CASH,9,07/03/2017
200683,Ndola,Turnover Tax,475520347932,01/05/2016,31/05/2016,CASH,29.95,07/03/2017
200683,Ndola,Turnover Tax,475520347932,01/07/2016,31/07/2016,CASH,37.5,07/03/2017
200683,Ndola,Turnover Tax,475520347932,01/08/2016,31/08/2016,CASH,27,07/03/2017
200582,Lusaka,Withholding Tax,475520347953,01/02/2017,28/02/2017,CASH,278,07/03/2017
200247,Livingstone,Turnover Tax,475520348135,01/02/2017,28/02/2017,CASH,480,07/03/2017
200709,Kitwe,Turnover Tax,475520348652,01/02/2017,28/02/2017,CASH,249,07/03/2017
200136,Muchinga,Turnover Tax,475520348766,01/02/2017,28/02/2017,CASH,10,07/03/2017
200661,chipata,Turnover Tax,475520348880,01/02/2017,28/02/2017,CASH,243.4,07/03/2017
200451,Lusaka,Withholding Tax,475520348963,01/02/2017,28/02/2017,CASH,1100,07/03/2017
200423,choma,Turnover Tax,475520349066,01/02/2018,28/02/2018,CASH,258,07/03/2017
200162,chipata,Turnover Tax,475520349165,01/02/2017,28/02/2017,CASH,669,07/03/2017
200134,Ndola,Turnover Tax,475520349362,01/02/2017,28/02/2017,CASH,20,07/03/2017
200319,Ndola,Turnover Tax,475520349579,01/02/2017,28/02/2017,CASH,436,07/03/2017
200145,Lusaka,Turnover Tax,475520349647,01/02/2017,28/02/2017,CASH,264.3,07/03/2017
200145,Lusaka,Withholding Tax,475520349647,01/02/2017,28/02/2017,CASH,65,07/03/2017
200297,Kasama,Withholding Tax,475520350521,01/02/2017,28/02/2017,CASH,225,07/03/2017
200690,Mongu Province,Turnover Tax,475520127767,01/01/2017,31/01/2017,CASH,225,20/02/2017
200255,Mongu Province,Presumptive Tax,475520127938,01/01/2017,31/03/2017,CASH,881.1,20/02/2017
200407,Lusaka,Value Added Tax,475520130423,01/12/2016,31/12/2016,COMPANY LOCAL CHEQUE,17087.27,21/02/2017
200810,Kitwe,Presumptive Tax,475520137413,01/01/2017,31/03/2017,CASH,70,21/02/2017
200360,Ndola,Turnover Tax,475520138697,01/02/2017,28/02/2017,CASH,1891,21/02/2017
200424,Lusaka,Employment Tax (Pay as You Earn),475520376597,01/02/2017,28/02/2017,CASH,368,09/03/2017
200453,Ndola,Withholding Tax,475520377970,01/02/2017,28/02/2017,CASH,250,09/03/2017
200205,Ndola,Turnover Tax,475520064839,01/01/2017,31/01/2017,CASH,226.6,16/02/2017
200670,Lusaka,Turnover Tax,475520104797,01/01/2017,31/01/2017,CASH,339,17/02/2017
200548,Chingola,Presumptive Tax,475519833603,01/07/2016,30/09/2016,CASH,297,09/02/2017
200548,Chingola,Presumptive Tax,475519833603,01/10/2016,31/12/2016,CASH,297,09/02/2017
200548,Chingola,Presumptive Tax,475519833603,01/01/2017,31/03/2017,CASH,293.7,09/02/2017
200443,Mongu Province,Turnover Tax,475519844663,01/01/2017,31/01/2017,CASH,234,09/02/2017
200669,Livingstone,Withholding Tax,475519845626,01/01/2017,31/01/2017,CASH,150,09/02/2017
200452,chipata,Turnover Tax,475519846082,01/01/2017,31/01/2017,CASH,250,09/02/2017
200798,kabwe,Turnover Tax,475519846217,01/02/2017,28/02/2017,CASH,306,09/02/2017
200693,Lusaka,Turnover Tax,475519847283,01/01/2017,31/01/2017,CASH,36,09/02/2017
200042,Ndola,Turnover Tax,475519847526,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,411.59,09/02/2017
200310,Livingstone,Withholding Tax,475519976276,01/01/2017,31/01/2017,CASH,150,13/02/2017
200310,Livingstone,Withholding Tax,475519976276,01/02/2017,28/02/2017,CASH,150,13/02/2017
200310,Livingstone,Withholding Tax,475519976276,01/03/2017,31/03/2017,CASH,150,13/02/2017
200430,Lusaka,Withholding Tax,475520142306,01/01/2017,31/01/2017,CASH,550,21/02/2017
200813,Livingstone,Property Transfer Tax,475520215238,01/02/2017,28/02/2017,CASH,30000,01/03/2017
200653,Lusaka,Withholding Tax,475520118213,01/10/2016,31/10/2016,CASH,100,20/02/2017
200531,Lusaka,Withholding Tax,475520118545,01/10/2016,31/10/2016,CASH,100,20/02/2017
200407,Lusaka,Value Added Tax,475520119026,01/01/2017,31/01/2017,electronic transfer,62.61,16/02/2017
200679,Ndola,Property Transfer Tax,475520121155,01/05/2016,31/05/2016,CASH,500,20/02/2017
200323,Lusaka,Property Transfer Tax,475519650138,01/12/2016,31/12/2016,CASH,5377.5,02/02/2017
200638,Lusaka,Turnover Tax,475520126312,01/01/2017,31/01/2017,CASH,451,20/02/2017
200084,Ndola,Presumptive Tax,475520169620,01/10/2015,31/12/2015,CASH,1800,24/02/2017
200084,Ndola,Presumptive Tax,475520169620,01/01/2016,31/03/2016,CASH,900,24/02/2017
200319,Ndola,Value Added Tax,475520169698,01/01/2017,31/01/2017,electronic transfer,4680,22/02/2017
200557,Lusaka,Income Tax,475520170179,01/01/2016,31/12/2016,CASH,300,24/02/2017
200054,Kitwe,Withholding Tax,475520173974,01/12/2016,31/12/2016,CASH,840,24/02/2017
200041,Kitwe,Withholding Tax,475520190207,01/02/2017,28/02/2017,CASH,580,28/02/2017
200003,Lusaka,Turnover Tax,475520202681,01/02/2017,28/02/2017,CASH,520,01/03/2017
200153,Lusaka,Turnover Tax,475520202785,01/02/2017,28/02/2017,CASH,160,01/03/2017
200175,Kasama,Turnover Tax,475520204172,01/02/2017,28/02/2017,CASH,15,01/03/2017
200749,Kasama,Withholding Tax,475520206922,01/02/2017,28/02/2017,CASH,70,01/03/2017
200179,Chingola,Presumptive Tax,475520210339,01/01/2017,31/03/2017,CASH,294,01/03/2017
200080,Lusaka,Withholding Tax,475520223144,01/02/2017,28/02/2017,CASH,240,02/03/2017
200701,Ndola,Withholding Tax,475520225381,01/02/2017,28/02/2017,CASH,100,02/03/2017
200428,Ndola,Withholding Tax,475520225490,01/02/2017,28/02/2017,CASH,40,02/03/2017
200354,Ndola,Turnover Tax,475520225562,01/02/2017,28/02/2017,CASH,1080,02/03/2017
200799,Ndola,Withholding Tax,475520225816,01/02/2017,28/02/2017,CASH,70,02/03/2017
200513,Lusaka,Turnover Tax,475520237156,01/02/2017,28/02/2017,CASH,240.3,02/03/2017
200402,Kitwe,Employment Tax (Pay as You Earn),475520237363,01/02/2017,28/02/2017,CASH,1848,02/03/2017
